Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-03-26,17,16,14,15,14,15,16,17,19,19,20,22,23,22,20,17,9,7,7,7,6,5,6,5
34020,Fine Particulate Matter,2015-03-27,5,5,6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
34020,Fine Particulate Matter,2015-03-28,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,4,4,5,5,5,5,5
34020,Fine Particulate Matter,2015-03-29,6,6,6,6,6,6,6,7,8,10,9,9,10,9,9,10,12,13,13,11,9,9,9,8
34020,Fine Particulate Matter,2015-03-30,8,9,8,10,8,6,5,4,5,5,5,4,4,4,4,4,4,5,5,6,5,6,5,5
34020,Fine Particulate Matter,2015-03-31,5,5,5,5,6,5,6,5,6,6,7,6,6,6,6,6,7,7,7,8,7,6,6,6
34020,Fine Particulate Matter,2015-04-01,5,5,5,5,5,5,6,5,6,6,6,5,6,6,6,6,8,12,14,12,10,9,9,8
34020,Fine Particulate Matter,2015-04-02,8,10,9,9,11,12,14,16,14,11,9,8,10,11,10,11,12,14,14,16,15,14,13,10
34020,Fine Particulate Matter,2015-04-03,11,11,12,12,14,14,13,13,13,9,7,6,6,10,16,15,6,6,7,7,6,5,5,5
34020,Fine Particulate Matter,2015-04-04,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,5,6,6,6,8,9,7,6
34020,Fine Particulate Matter,2015-04-05,6,6,5,5,5,5,6,5,6,7,7,9,9,9,8,8,11,13,13,14,15,17,18,21
34020,Fine Particulate Matter,2015-04-06,20,22,24,22,23,30,28,20,19,18,13,10,9,8,9,10,12,11,11,11,10,11,11,11
34020,Fine Particulate Matter,2015-04-07,11,8,7,6,6,6,6,5,6,6,5,5,5,5,5,5,6,7,8,8,8,8,7,7
34020,Fine Particulate Matter,2015-04-08,7,7,7,6,6,6,6,6,6,7,8,7,7,6,6,5,5,5,5,4,4,4,4,4
34020,Fine Particulate Matter,2015-04-09,5,5,5,5,5,6,7,6,8,10,10,12,13,14,12,9,10,11,12,13,18,19,14,7
