Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31103,Ozone,2015-04-21,23,23,17,16,13,10,15,25,25,28,32,35,32,32,32,38,36,38,36,33,27,28,20,27
31103,Ozone,2015-04-22,36,38,38,36,34,25,19,19,20,26,29,31,33,33,32,34,33,33,32,33,35,36,35,34
31103,Ozone,2015-04-23,35,33,30,32,32,30,27,28,28,29,29,28,29,29,29,29,29,30,33,33,32,32,33,32
31103,Ozone,2015-04-24,33,34,35,35,32,26,24,26,33,36,38,40,41,42,43,43,41,37,34,31,29,29,28,24
31103,Ozone,2015-04-25,20,23,20,18,19,14,15,19,23,21,23,27,28,29,29,26,28,26,23,21,19,23,23,20
31103,Ozone,2015-04-26,23,24,23,23,23,10,8,15,28,32,35,39,40,42,38,37,38,36,35,33,31,29,29,28
31103,Ozone,2015-04-27,27,26,24,22,19,18,16,15,21,23,25,26,26,29,31,33,35,38,38,37,34,31,32,32
31103,Ozone,2015-04-28,32,27,32,32,27,22,18,22,23,25,29,35,41,41,41,40,38,37,35,32,30,32,30,27
31103,Ozone,2015-04-29,28,26,28,24,21,21,14,16,12,14,21,27,38,41,39,44,45,46,47,44,39,35,38,37
31103,Ozone,2015-04-30,33,28,29,24,5,3,8,14,27,30,27,29,38,46,48,46,38,43,42,37,30,34,37,36
31103,Ozone,2015-05-01,32,20,8,12,17,15,8,7,15,24,37,41,34,25,31,30,37,41,39,36,37,36,30,28
31103,Ozone,2015-05-02,25,22,22,26,29,21,15,19,23,19,27,33,41,44,49,50,49,48,46,45,38,22,19,16
31103,Ozone,2015-05-03,19,24,21,12,13,6,12,27,39,40,50,61,68,68,70,69,69,67,61,59,53,48,43,47
31103,Ozone,2015-05-04,51,48,46,50,50,49,41,37,38,44,48,49,47,51,48,48,46,44,46,44,44,40,43,46
31103,Ozone,2015-05-05,43,39,35,36,34,32,28,21,35,40,41,42,42,42,40,42,41,39,39,36,31,26,25,17
31103,Ozone,2015-05-06,7,1,2,7,13,8,7,8,17,38,45,46,46,43,44,42,43,40,39,38,25,30,29,29
31103,Ozone,2015-05-07,20,10,21,7,1,2,2,7,9,16,26,39,42,49,49,39,37,43,42,45,49,47,46,32
31103,Ozone,2015-05-08,23,13,9,16,18,31,32,16,12,19,39,46,46,50,58,66,60,60,61,44,29,21,15,29
31103,Ozone,2015-05-09,7,11,3,24,34,22,25,25,16,33,54,64,66,68,76,72,75,66,51,62,60,49,56,47
31103,Ozone,2015-05-10,43,41,40,42,42,32,23,20,31,33,40,51,54,58,60,60,53,53,50,47,41,40,26,12
31103,Ozone,2015-05-11,10,9,11,11,11,11,10,8,9,10,9999,9999,9999,9999,9999,24,26,29,34,42,30,25,35,27
31103,Ozone,2015-05-12,35,30,22,13,17,14,13,27,30,32,30,27,9999,9999,9999,24,27,25,25,24,19,15,13,21
31103,Ozone,2015-05-13,25,28,27,25,24,26,24,24,30,29,34,36,40,41,40,42,46,47,46,46,44,40,34,35
31103,Ozone,2015-05-14,30,33,35,33,29,29,20,17,22,35,39,42,45,45,50,51,44,44,41,43,41,41,38,38
31103,Ozone,2015-05-15,42,37,29,21,24,26,32,34,35,31,31,28,25,22,27,28,24,26,25,24,33,36,36,42
31103,Ozone,2015-05-16,35,29,21,19,19,7,5,12,15,24,24,27,39,40,46,48,50,45,43,38,35,35,38,38
31103,Ozone,2015-05-17,37,29,24,9999,29,17,25,28,35,38,43,44,47,46,47,45,40,44,44,44,42,43,40,33
31103,Ozone,2015-05-18,33,34,36,34,31,27,21,17,17,17,26,33,39,41,44,46,51,50,47,44,40,40,38,34
31103,Ozone,2015-05-19,35,33,28,25,35,26,22,21,22,24,25,25,25,23,21,20,20,18,20,21,23,25,26,26
31103,Ozone,2015-05-20,26,24,23,23,23,33,34,35,36,39,45,49,47,47,49,51,51,48,44,43,43,42,41,42
31103,Ozone,2015-05-21,39,38,35,33,30,22,17,21,25,29,37,40,44,49,53,55,54,53,49,47,41,39,35,33
31103,Ozone,2015-05-22,39,38,36,33,31,26,23,26,31,32,35,32,36,40,42,38,36,36,35,36,35,32,28,29
31103,Ozone,2015-05-23,27,19,7,5,6,14,19,20,26,28,35,42,48,51,52,52,54,55,55,52,49,48,41,39
31103,Ozone,2015-05-24,40,38,40,9999,41,46,46,43,43,46,53,64,69,72,73,70,71,66,65,64,59,56,49,45
31103,Ozone,2015-05-25,31,23,24,48,53,49,48,54,45,36,41,55,50,39,46,54,50,52,49,42,37,35,37,37
31103,Ozone,2015-05-26,38,37,33,31,26,24,16,13,15,25,33,43,45,43,44,43,43,46,46,44,42,37,36,36
31103,Ozone,2015-05-27,40,37,35,34,31,26,19,16,24,32,40,43,49,53,54,56,54,53,50,45,46,45,43,35
31103,Ozone,2015-05-28,37,41,43,42,42,41,39,35,35,40,46,46,49,48,52,56,55,61,56,58,56,53,43,32
31103,Ozone,2015-05-29,42,33,38,51,49,37,25,24,28,34,41,45,43,45,53,55,53,52,50,50,51,47,40,15
31103,Ozone,2015-05-30,8,36,36,35,35,32,32,31,35,42,47,53,54,42,41,37,32,35,36,30,23,15,11,10
31103,Ozone,2015-05-31,13,13,18,9999,21,25,24,21,19,20,21,20,22,21,22,22,22,22,21,23,30,31,26,25
31103,Ozone,2015-06-01,25,25,23,17,16,15,12,14,17,20,22,20,20,24,24,23,23,25,28,24,22,21,17,13
31103,Ozone,2015-06-02,8,4,1,5,5,9,12,17,26,27,29,32,31,32,31,30,32,37,38,39,37,36,39,39
31103,Ozone,2015-06-03,37,37,33,32,24,19,20,27,31,33,37,39,40,38,37,38,37,37,39,38,36,32,31,35
31103,Ozone,2015-06-04,35,32,31,28,23,15,11,15,17,23,27,34,41,36,40,35,42,42,45,43,40,42,37,35
31103,Ozone,2015-06-05,31,33,12,17,23,16,14,15,9,17,24,33,41,30,36,42,38,37,36,35,34,38,33,28
31103,Ozone,2015-06-06,27,25,24,23,23,22,23,25,27,29,29,30,28,28,34,36,31,31,34,34,34,31,22,14
31103,Ozone,2015-06-07,25,24,15,9999,24,27,29,32,32,34,37,41,44,42,43,43,44,44,41,38,37,44,43,45
31103,Ozone,2015-06-08,43,44,43,41,38,36,34,31,21,23,29,25,27,38,40,39,38,40,39,37,38,37,29,22
31103,Ozone,2015-06-09,21,13,17,21,22,23,21,13,8,16,27,34,34,31,29,30,33,28,30,37,26,22,15,9
31103,Ozone,2015-06-10,10,13,12,11,13,18,23,25,28,33,38,43,55,61,67,69,69,65,53,38,35,30,26,27
31103,Ozone,2015-06-11,27,25,21,21,16,12,10,16,28,26,29,36,42,48,56,55,50,42,33,28,26,27,25,24
31103,Ozone,2015-06-12,25,23,21,16,16,12,12,15,36,39,43,44,46,54,52,49,44,33,26,21,21,24,25,27
31103,Ozone,2015-06-13,30,33,33,35,35,32,27,28,27,27,31,36,44,45,47,41,40,39,39,35,30,28,24,28
31103,Ozone,2015-06-14,30,31,29,9999,18,16,31,31,29,29,29,27,28,29,31,30,28,25,22,24,18,17,17,10
31103,Ozone,2015-06-15,16,20,16,14,8,3,4,4,12,12,14,20,23,28,31,28,32,38,37,37,28,10,7,8
31103,Ozone,2015-06-16,5,3,7,15,5,18,20,29,27,29,34,35,38,41,38,38,37,37,36,32,26,23,22,21
31103,Ozone,2015-06-17,22,20,19,23,26,24,22,24,27,29,29,32,32,32,33,31,32,31,31,30,29,28,27,25
31103,Ozone,2015-06-18,24,24,29,25,14,15,9,5,7,28,33,39,53,57,59,55,49,45,44,43,40,35,35,40
31103,Ozone,2015-06-19,43,42,39,34,28,24,19,23,23,26,29,29,27,28,32,31,30,33,29,25,24,22,20,25
31103,Ozone,2015-06-20,20,22,20,18,16,17,21,29,33,33,34,36,37,36,38,39,40,43,44,42,38,33,32,32
31103,Ozone,2015-06-21,29,39,34,9999,29,26,22,24,23,30,44,53,52,53,53,49,52,48,46,43,39,40,37,35
31103,Ozone,2015-06-22,33,35,30,32,29,22,23,25,32,25,32,44,44,46,52,50,48,47,39,40,43,35,35,32
31103,Ozone,2015-06-23,32,22,31,39,37,28,23,22,24,39,41,42,43,44,37,36,36,35,34,31,32,30,26,24
31103,Ozone,2015-06-24,24,23,22,17,16,14,12,13,14,12,18,24,30,37,43,48,48,44,30,32,33,31,24,13
31103,Ozone,2015-06-25,16,20,21,16,21,23,18,19,25,29,36,35,38,39,25,32,30,32,33,36,29,20,16,21
31103,Ozone,2015-06-26,20,6,13,16,14,11,9,10,17,25,26,29,27,24,26,25,26,26,25,22,24,19,19,18
31103,Ozone,2015-06-27,12,15,17,20,24,27,28,28,28,30,33,32,32,31,35,38,37,35,35,35,35,34,34,36
31103,Ozone,2015-06-28,36,35,33,9999,35,35,34,33,33,32,31,31,29,28,29,27,30,31,29,23,16,18,18,20
31103,Ozone,2015-06-29,20,22,21,21,19,12,9,14,20,25,25,26,34,47,52,46,45,39,41,42,40,39,42,41
31103,Ozone,2015-06-30,40,20,31,29,21,15,11,17,24,28,27,29,26,23,22,25,26,27,29,31,29,23,20,18
