Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
35125,Nitrogen Oxides,2015-04-29,17,17,20,25,33,52,48,36,26,20,14,11,9,12,13,9,7,7,7,16,24,20,22,20
35125,Nitrogen Oxides,2015-04-30,24,23,35,41,57,68,68,60,43,23,20,14,17,17,12,14,15,19,22,42,88,101,47,51
35125,Nitrogen Oxides,2015-05-01,56,28,27,29,40,61,60,47,43,27,26,21,24,22,20,17,12,17,21,24,25,26,25,25
35125,Nitrogen Oxides,2015-05-02,28,22,33,32,31,47,33,29,20,9,8,11,6,5,4,4,5,9,8,22,38,28,29,40
35125,Nitrogen Oxides,2015-05-03,50,34,35,9999,25,39,51,34,29,23,20,14,9,8,6,5,6,9,10,10,10,16,10,10
35125,Nitrogen Oxides,2015-05-04,18,35,30,35,40,28,35,40,25,19,8,10,19,20,19,27,23,21,24,29,29,24,27,19
35125,Nitrogen Oxides,2015-05-05,18,31,25,35,52,78,77,71,36,9,7,7,7,11,6,8,11,13,12,12,15,38,45,110
35125,Nitrogen Oxides,2015-05-06,118,94,80,83,87,114,90,86,53,14,6,4,5,5,5,6,7,10,9,18,23,24,31,37
35125,Nitrogen Oxides,2015-05-07,69,87,64,60,70,96,90,85,91,61,38,25,8,10,5,6,6,7,9,16,17,26,45,83
35125,Nitrogen Oxides,2015-05-08,55,63,120,81,54,49,46,37,26,28,20,12,7,6,7,11,16,10,11,14,15,22,45,70
35125,Nitrogen Oxides,2015-05-09,73,91,90,82,37,34,35,60,46,19,20,15,9,5,6,6,6,8,10,13,10,9,16,25
35125,Nitrogen Oxides,2015-05-10,23,17,13,9999,12,26,22,12,11,12,11,7,10,10,7,5,7,18,21,26,21,18,10,6
35125,Nitrogen Oxides,2015-05-11,4,4,4,4,4,7,8,10,9,10,10,10,11,12,11,13,16,12,8,13,28,15,7,6
35125,Nitrogen Oxides,2015-05-12,6,8,13,12,21,35,23,18,16,19,20,19,19,24,20,19,17,19,16,15,15,13,12,10
35125,Nitrogen Oxides,2015-05-13,8,8,9,13,24,31,26,25,30,35,29,27,22,24,28,23,18,21,24,31,30,39,42,41
35125,Nitrogen Oxides,2015-05-14,40,26,26,37,48,78,57,56,63,20,10,5,4,5,6,8,7,6,7,10,10,9,11,47
35125,Nitrogen Oxides,2015-05-15,67,58,57,42,45,39,24,23,20,18,18,18,16,10,17,29,33,36,31,24,20,19,17,15
35125,Nitrogen Oxides,2015-05-16,14,20,29,35,35,42,42,40,36,43,37,12,10,8,8,9,7,10,11,11,12,12,14,13
35125,Nitrogen Oxides,2015-05-17,14,11,15,9999,13,19,20,17,12,5,4,3,4,5,5,4,5,9,8,6,7,9,10,9
35125,Nitrogen Oxides,2015-05-18,10,12,9,11,15,14,15,17,18,20,14,12,8,6,6,11,11,7,7,7,9,10,11,12
35125,Nitrogen Oxides,2015-05-19,12,15,15,13,17,29,26,22,22,21,20,22,22,23,22,21,19,20,18,18,15,10,11,10
35125,Nitrogen Oxides,2015-05-20,11,8,10,14,20,28,23,20,24,24,23,19,21,17,17,15,13,23,25,28,29,26,29,25
35125,Nitrogen Oxides,2015-05-21,18,16,20,17,22,36,43,24,19,18,18,12,15,11,14,12,14,19,22,18,21,27,20,22
35125,Nitrogen Oxides,2015-05-22,13,10,12,17,27,35,28,25,27,22,22,21,21,17,15,15,15,17,18,17,17,23,27,30
35125,Nitrogen Oxides,2015-05-23,33,70,39,27,25,58,55,23,12,10,7,6,6,5,5,6,7,7,9,11,16,11,14,14
35125,Nitrogen Oxides,2015-05-24,11,10,14,9999,33,30,21,17,13,8,7,5,5,7,6,7,8,11,10,11,12,12,16,28
35125,Nitrogen Oxides,2015-05-25,44,30,33,21,26,16,14,11,11,7,8,9999,9999,9999,9999,14,9,6,6,9,8,8,10,12
35125,Nitrogen Oxides,2015-05-26,12,8,9,10,18,24,31,24,21,18,9999,9999,9999,5,5,7,7,6,7,11,12,8,7,6
35125,Nitrogen Oxides,2015-05-27,7,8,16,14,16,12,15,15,12,6,6,8,8,7,5,6,8,10,11,13,7,8,9,10
35125,Nitrogen Oxides,2015-05-28,10,8,10,11,17,24,23,17,22,23,20,20,21,16,13,8,9,7,7,8,13,23,30,22
35125,Nitrogen Oxides,2015-05-29,10,9,12,17,81,78,52,29,14,7,7,6,5,5,8,9,8,8,9,8,8,12,11,11
35125,Nitrogen Oxides,2015-05-30,15,30,28,22,17,23,14,11,10,7,6,7,16,11,15,19,14,12,12,8,8,7,5,5
35125,Nitrogen Oxides,2015-05-31,4,4,5,9999,6,8,9,8,9,12,10,9,11,13,11,11,14,17,16,10,9,9,7,7
35125,Nitrogen Oxides,2015-06-01,7,11,19,18,26,42,38,31,20,21,22,20,10,9,12,12,6,4,5,7,15,21,42,85
35125,Nitrogen Oxides,2015-06-02,90,80,74,70,81,100,84,34,18,18,11,6,7,9,9,6,5,5,4,7,10,10,8,7
35125,Nitrogen Oxides,2015-06-03,11,15,24,16,17,91,42,17,10,6,5,5,5,5,6,8,8,7,7,9,9,12,15,17
35125,Nitrogen Oxides,2015-06-04,13,15,5,21,49,62,49,54,26,15,6,4,3,3,4,5,6,6,8,15,16,20,22,21
35125,Nitrogen Oxides,2015-06-05,33,38,23,29,34,37,34,40,42,37,29,18,14,12,13,24,23,25,19,19,18,21,19,11
35125,Nitrogen Oxides,2015-06-06,7,8,7,7,10,14,15,14,10,7,6,5,5,4,3,3,4,3,3,5,10,19,24,46
35125,Nitrogen Oxides,2015-06-07,59,58,60,9999,21,18,11,6,6,6,4,4,3,4,6,6,8,9,13,18,12,12,12,12
35125,Nitrogen Oxides,2015-06-08,13,4,7,6,10,8,12,23,38,32,32,35,26,12,14,13,12,12,14,12,12,9,7,11
35125,Nitrogen Oxides,2015-06-09,16,32,23,19,30,39,41,40,41,37,30,26,29,27,23,22,21,23,32,32,30,47,37,39
35125,Nitrogen Oxides,2015-06-10,33,40,24,21,28,31,44,30,24,18,19,14,13,7,10,11,9,17,22,23,18,22,22,15
35125,Nitrogen Oxides,2015-06-11,13,12,14,19,38,48,41,31,26,25,24,19,18,20,23,24,21,22,26,29,32,26,26,20
35125,Nitrogen Oxides,2015-06-12,11,21,28,18,34,49,32,15,19,26,28,27,20,11,9,10,13,33,36,26,21,25,26,24
35125,Nitrogen Oxides,2015-06-13,21,15,11,15,17,14,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,6,8,10,12,13
35125,Nitrogen Oxides,2015-06-14,11,26,41,9999,29,18,10,7,22,14,12,28,19,23,20,26,17,19,15,16,16,15,14,13
35125,Nitrogen Oxides,2015-06-15,17,17,21,17,24,30,34,37,43,26,18,22,11,7,6,6,4,4,5,6,8,31,28,30
35125,Nitrogen Oxides,2015-06-16,27,29,23,20,34,31,33,35,31,25,24,24,20,22,16,17,18,18,17,28,24,23,22,15
35125,Nitrogen Oxides,2015-06-17,16,23,26,41,22,11,10,7,6,5,4,4,4,5,6,7,6,5,6,7,8,9,13,31
35125,Nitrogen Oxides,2015-06-18,30,37,58,61,96,94,62,39,44,41,29,19,10,13,13,15,16,18,20,23,25,23,21,14
35125,Nitrogen Oxides,2015-06-19,12,9,10,16,26,20,22,23,21,19,21,19,11,4,5,5,5,5,3,3,4,9,12,48
35125,Nitrogen Oxides,2015-06-20,58,26,19,46,47,49,29,27,22,19,16,18,16,17,16,20,14,8,7,11,11,10,15,16
35125,Nitrogen Oxides,2015-06-21,20,17,8,9999,11,13,13,12,11,7,7,7,7,7,7,7,8,8,12,12,15,21,23,26
35125,Nitrogen Oxides,2015-06-22,25,27,17,37,49,51,38,26,23,13,17,16,9,6,5,6,5,6,7,7,5,9,13,18
35125,Nitrogen Oxides,2015-06-23,25,27,9,5,11,16,24,21,17,18,17,18,17,16,15,15,13,14,14,16,14,17,16,23
35125,Nitrogen Oxides,2015-06-24,32,16,16,17,29,39,29,26,21,21,22,18,13,10,12,15,17,17,19,20,32,33,34,45
35125,Nitrogen Oxides,2015-06-25,22,26,31,44,53,61,58,34,18,16,8,10,6,22,32,31,28,24,15,12,27,38,38,26
35125,Nitrogen Oxides,2015-06-26,51,48,43,35,51,59,44,28,19,15,15,13,9,5,4,4,4,4,4,6,14,42,24,40
35125,Nitrogen Oxides,2015-06-27,27,20,22,21,23,25,16,8,11,8,6,6,7,9,21,14,6,5,4,4,3,3,3,2
35125,Nitrogen Oxides,2015-06-28,3,2,2,9999,3,4,5,11,11,12,11,9,5,7,11,11,13,17,16,18,18,16,11,11
35125,Nitrogen Oxides,2015-06-29,10,10,11,23,37,46,49,44,32,17,11,12,15,9,6,4,4,5,5,8,12,16,19,20
35125,Nitrogen Oxides,2015-06-30,15,21,46,22,42,62,56,37,49,46,26,56,60,24,9,19,14,12,14,10,9,10,26,23
35125,Nitrogen Oxides,2015-07-01,23,20,13,12,9,19,17,11,10,10,10,10,10,10,9,9,9,8,9,12,12,12,14,15
35125,Nitrogen Oxides,2015-07-02,11,11,12,17,29,45,31,27,26,18,21,17,18,19,17,20,18,17,22,26,34,33,27,34
35125,Nitrogen Oxides,2015-07-03,33,31,29,35,43,69,64,77,64,39,15,10,5,2,4,4,4,6,5,6,12,18,23,19
35125,Nitrogen Oxides,2015-07-04,55,61,41,30,39,43,41,30,18,11,8,6,6,9,6,7,6,5,9,11,17,26,19,19
35125,Nitrogen Oxides,2015-07-05,25,26,19,9999,16,18,18,16,9,9,9,9,9,7,5,4,5,5,6,13,19,12,18,34
35125,Nitrogen Oxides,2015-07-06,43,50,27,31,66,88,110,95,50,35,27,7,6,8,7,6,7,8,6,7,8,12,8,12
35125,Nitrogen Oxides,2015-07-07,29,15,11,10,12,24,27,26,20,19,14,11,6,6,9,24,22,25,25,18,14,10,10,8
35125,Nitrogen Oxides,2015-07-08,6,9,12,20,38,50,43,33,19,15,14,12,8,7,8,9,8,10,11,10,14,28,37,61
35125,Nitrogen Oxides,2015-07-09,81,72,47,35,49,61,78,56,38,19,12,9,12,12,15,19,16,15,9,9,21,25,31,33
35125,Nitrogen Oxides,2015-07-10,42,40,37,38,49,75,40,27,29,19,13,12,13,12,11,8,9,12,12,9,22,28,32,36
35125,Nitrogen Oxides,2015-07-11,48,37,29,27,34,47,47,28,20,15,10,8,6,4,5,5,5,6,9,14,18,22,26,28
35125,Nitrogen Oxides,2015-07-12,31,30,37,9999,24,24,17,16,15,17,12,9,5,5,4,3,3,3,4,5,7,11,15,13
35125,Nitrogen Oxides,2015-07-13,15,16,51,80,73,93,93,72,34,23,10,6,5,4,3,3,4,5,8,8,9,9,13,5
35125,Nitrogen Oxides,2015-07-14,8,9,9,11,13,18,20,19,18,14,9,10,11,11,9,8,8,6,6,19,13,10,10,7
35125,Nitrogen Oxides,2015-07-15,5,5,7,8,16,27,26,22,25,21,19,18,18,20,19,17,17,17,21,26,26,20,20,21
35125,Nitrogen Oxides,2015-07-16,16,17,21,28,46,71,58,47,14,4,4,3,9999,9999,9999,4,4,4,7,5,6,7,7,6
35125,Nitrogen Oxides,2015-07-17,6,8,7,11,12,15,17,19,22,19,11,10,8,7,8,10,13,11,13,17,20,24,39,56
